Company_Profit,Bonus_Amount
3891840,199369.67
3715788,187394.01
1181530,60238.59
3814221,193668.59
4074768,204444.9
1755433,89887.89
2537651,132528.2
4843259,238716.98
4031851,201086.66
4509653,223722.6
4441576,220108.11
3777671,187235.17
3015511,144423.24
4438416,220641.87
3751678,190835.9
4166002,204614.57
4645384,227117.57
3895137,193050.76
1822792,88837.39
764697,40785.67
4685015,239496.65
1131581,63261.46
1633919,79490.52
4566032,230112.31
4742869,237078.98
1182855,60401.11
407377,22089.94
4706082,235114.06
3859791,190160.99
2115762,103486.94
4135432,207403.52
3678832,185061.5
595741,27938.0
4692024,233937.42
1834967,95254.37
1542643,77175.0
890222,45916.61
2454172,127219.88
459047,23380.72
2033992,100336.39
1879492,92514.97
4818335,242826.38
2370198,114001.72
4557200,232377.58
3705179,188749.32
4522947,222129.06
4918221,244387.71
4667696,231859.41
677992,35515.8
262942,10892.47
1337054,59714.57
1189789,63170.65
4817046,233985.89
2599031,135019.95
412733,19476.05
157059,7804.51
2458240,122117.72
3540751,175702.16
1355505,67988.87
419909,20195.01
4805705,237748.94
3631802,183425.75
3872525,192934.76
956512,53746.35
384957,16594.42
2183868,110675.27
4051545,200981.9
4086571,202448.51
1765704,88230.62
2785492,141211.86
1394568,72132.59
4428257,220930.69
2339881,121716.24
2409590,122979.87
842120,42970.46
1126056,58376.48
3434042,168689.03
1368759,71860.76
4115814,201894.35
855129,44063.69
2679964,133752.39
2891471,140274.63
3942625,193466.0
3470813,173448.47
1390349,69216.78
319789,13737.76
3276864,162674.63
4977315,244454.88
2547923,123070.04
2611520,129628.8
438105,16412.9
1017560,50225.91
4025567,202637.3
147351,6761.44
1402285,71559.25
1039659,49720.4
2552016,121553.51
753919,39280.74
4208093,209523.65
4479589,220636.9
1684969,83122.92
690121,32085.05
3991388,201880.87
4574903,225798.14
964843,45615.05
1926143,96107.22
1570541,78542.94
1750889,86726.82
1846312,86191.55
3835361,186847.67
2659975,133401.05
512877,22177.84
2485862,125789.64
1828347,84387.39
4175492,207231.36
522627,22383.29
1630077,77018.06
2378064,114154.63
4989503,248477.97
1314329,63418.36
518064,23932.73
1246116,58697.52
2134066,109144.39
1180756,58870.09
3639300,180718.41
2672544,135419.07
718529,35905.99
4282739,211685.84
2197013,110665.6
4489758,229333.0
149918,6533.07
4108171,206679.57
1605377,83609.81
3427480,171613.58
1163294,61025.02
219472,10147.01
430968,14430.95
335796,12656.95
3389770,171065.61
3715869,190917.89
4848092,240030.96
3527040,180963.93
379362,15620.11
3818758,189627.51
307552,15171.23
2549761,128779.39
2455017,124302.67
4294100,214379.09
270877,20891.74
839460,42831.2
3717231,183862.24
4243336,217496.53
4517335,226517.08
496420,28646.3
205657,5372.72
2172801,109098.09
2633052,130710.44
3196201,158209.37
1963671,98720.57
2827215,144748.24
645097,31794.05
3738129,191171.97
1071542,49867.36
2988052,150349.73
2057555,104465.28
2630006,124384.71
1855678,94228.27
4866997,242587.89
2139112,108188.16
2870748,147102.68
3730847,187230.75
1573643,77870.95
2795671,135254.72
4664508,232983.68
1928966,100781.89
1395789,60513.03
2179666,112479.29
2547747,129276.71
3077638,153713.26
4356744,219641.01
3281089,167479.51
4561739,226773.03
2049659,102753.2
2396651,119854.6
2141210,111692.41
2810028,140518.09
2453330,123105.65
3371668,171400.52
4540470,228546.13
4006070,200959.01
1898966,90973.14
1135717,55514.96
2971867,149676.83
3499628,175363.08
3892045,194186.08
1844379,94294.31
1124045,62687.61
1479990,74224.17
1532560,78596.62
2997507,149275.13
3839734,188616.24
3346039,166388.65
2047079,102936.9
2769651,138303.24
1777183,89141.86
441716,16909.11
1400016,68607.23
4698383,230087.92
973518,49587.4
4964114,248154.8
4534914,226179.48
1967292,93829.29
2335525,116304.56
612522,34998.43
738015,35259.21
1583135,79466.4
2869304,144042.0
4934472,242140.64
1112382,51111.55
1765501,84006.37
2239515,113134.86
4600113,233691.68
1361601,73321.38
744406,36804.58
3992902,202927.94
3244404,161020.35
2231325,107939.6
2241215,109463.93
2185089,107956.29
1453146,72545.92
4075162,203539.25
2661544,134920.53
2413322,120081.29
2416805,123651.23
3731191,184616.7
2963735,146963.43
851246,47497.28
3295404,158591.98
1620141,88312.25
4636777,233342.45
3029143,160585.67
1153350,61762.13
989452,48826.9
3999612,196173.03
446379,26977.19
3239870,157040.34
1032539,53054.51
3879820,191163.18
4288657,217327.93
1015806,45970.96
366493,20644.42
480288,25493.11
3370668,169221.4
2536347,127975.26
664104,33846.26
2292689,112366.86
2006722,96663.67
4329191,216084.79
3712331,191712.38
4996488,251540.36
397354,17715.68
1758338,90101.11
755350,36905.41
4938865,244370.88
164618,11891.86
1550689,79682.34
4996910,249780.13
2147423,111851.28
3067847,154888.13
3065423,153944.6
2242230,106757.31
856204,46685.3
3737972,182239.61
985398,49793.42
1367420,69292.47
537598,25357.33
1700325,81743.83
1131918,56988.69
3060370,154872.52
3986425,197294.92
680809,32315.35
2287025,110930.52
610660,25626.92
1790440,89068.76
2390256,117308.75
3642362,184109.18
2517851,127909.13
265299,15056.22
4759562,235835.9
3256713,165686.02
984518,46354.85
2641577,134546.88
2445191,123749.15
4018530,202989.77
2581145,124862.71
3864577,196967.63
4292766,215138.0
4590921,229461.12
1053509,49821.9
709511,33692.01
4565265,227633.6
1579600,78367.77
2008546,105420.36
3297452,164669.43
1189268,58552.16
3909214,194760.75
322896,17295.92
2900110,145695.53
3618170,177774.82
2204735,115778.3
1335020,66038.4
3328194,162458.32
153724,5743.6
2445131,122129.44
4621151,236059.92
4811817,239850.19
3201407,157523.58
2311640,114556.26
2918654,145543.92
3898668,194487.45
1506777,70066.81
2520133,123002.08
697631,37323.48
843807,43378.66
834415,42757.0
3472057,171801.45
3246232,157808.63
3822051,191390.64
992926,50890.86
1035387,57255.87
640971,29553.37
961477,50016.73
3633752,183380.06
911418,40034.72
3294135,165644.16
553240,25059.17
2932794,148344.54
2071862,105808.19
4642348,230123.9
2783116,140381.2
3119962,161610.0
4504256,226208.33
1769534,87522.45
2757985,138525.92
909114,43755.76
4075668,201250.8
1936274,99819.4
1618666,80417.31
1143695,59057.45
3220027,159547.56
269176,16175.65
4027335,203074.93
2772563,143824.34
2755497,138412.63
2398242,119845.47
3760616,186977.86
4559231,228807.33
2717501,135791.06
908287,46712.99
3707298,182780.89
3982640,200058.8
4287056,214307.47
3136110,157739.93
1336565,61260.44
3230849,160444.28
3844621,196327.23
454611,20979.25
2728854,135649.35
2143788,105733.23
4014833,197048.45
1011374,48237.14
3022119,149480.07
3214108,162528.87
390651,18841.43
3767834,190976.94
1633935,82207.28
426227,19055.72
4869337,236191.72
1636107,87135.36
273606,15360.69
617071,28803.63
260089,16981.68
1724951,86479.98
907213,44979.5
2775676,144938.23
571073,30209.46
3903863,199547.96
4372781,222939.78
685412,33084.79
2828000,139404.67
904348,48121.29
4463938,225800.85
3868427,194146.68
3051550,154027.56
3700988,184164.13
4624254,229529.17
3565009,176100.61
1289144,68590.45
2612956,138026.58
1401850,69158.2
1825900,92654.05
2495721,125061.33
1584971,80789.73
3290625,162724.18
3279989,163938.07
4868809,240783.14
910931,45374.35
1296543,65796.11
4989181,254824.95
4948433,245786.03
491258,26021.84
915966,51742.13
3811299,190585.9
1931807,90184.75
1605505,75562.44
817592,41677.32
819127,40029.57
905836,43734.51
565528,34646.36
1203684,61030.27
3574752,180205.67
3325056,168025.85
3187017,157657.45
3171418,160025.53
4619134,228493.41
906238,45336.65
2444654,121061.17
3680544,180282.14
2609439,129678.87
3770557,187844.12
4325771,214320.45
1807105,90261.37
4715211,231530.5
1513596,67472.31
2840353,134167.68
3062285,152673.11
4134259,208194.27
1523367,76862.81
1417377,74264.58
1452726,73973.3
2091952,103492.77
317676,14105.08
3842217,196006.26
147690,14144.94
2095372,105573.84
1127112,58369.13
2838504,138240.02
1528887,71603.08
3172773,162801.27
4055099,198053.99
2151410,109940.62
4991682,255326.38
1890951,99421.05
1866498,92716.97
2974491,147501.62
734131,37348.01
400679,16742.01
2320082,115694.71
3617098,184029.95
4013235,207412.02
946796,50840.89
807334,43830.2
4862602,247543.35
410415,13911.83
2578304,129226.18
3118681,151415.13
787577,36127.67
2742103,136597.17
1231284,66099.17
3690026,183567.19
2134219,105000.79
1716792,85484.5
4264398,213075.36
245011,7627.66
2807765,144032.09
4170267,207981.46
988911,46953.73
2332921,119318.99
318548,12976.83
1396985,71953.98
3322985,166211.11
235955,7281.99
2285668,116005.34
3755729,183270.16
483985,23738.94
2347049,112956.73
994714,52084.14
1073527,51069.55
604124,30182.71
995890,52397.49
4361302,214291.32
4213089,207869.16
2190867,105847.52
2067104,100033.67
2747490,140876.02
4121307,206293.72
4349788,216222.72
778776,35593.64
1455798,71392.71
563237,26989.37
4232690,209064.9
931998,47708.2
1138281,54192.9
874500,39453.42
4786560,235582.24
4523139,224657.7
4031423,205611.85
1518415,80267.25
413655,16202.83
4497652,222026.58
4951156,240827.35
3147469,156786.42
1998109,97773.34
3684537,185005.14
753194,34883.95
4078600,206649.28
1466235,74473.38
2387959,118768.84
3583662,176579.46
1743613,93815.6
2149885,107462.01
1679784,83070.6
2160318,108688.12
4330822,210657.9
3994518,197652.98
3539536,179000.91
868854,45948.45
489315,25985.84
4557164,221334.75
738694,36372.74
1106543,52695.16
1045352,53651.2
2795346,140197.95
794545,42100.75
1289848,63362.7
429766,21734.33
2157013,112173.46
2928737,151066.28
3339051,169922.41
1040356,46719.21
2526780,124959.26
1910694,99494.06
4065234,203138.42
2699387,132870.31
3020690,151499.76
2916842,143969.59
4409174,220924.96
183828,9676.92
4998822,248206.05
338645,17542.47
4577669,227508.32
4864402,241715.26
806647,41238.38
1763405,89966.24
2363801,118319.18
2844503,138982.78
1802860,87300.38
1051307,56444.55
478322,23234.2
3405951,168261.46
2683250,140086.49
159039,11901.88
2712114,138833.96
3312403,165644.43
1142913,56454.69
1927739,95735.42
2079604,103024.45
4149687,208817.5
3228595,164007.7
4158747,200117.07
2906914,142581.23
2175823,106929.71
2035459,96696.46
4123065,206768.09
1173352,55107.37
1117736,59440.0
3478907,173496.9
2735414,137077.45
2518437,128295.71
3066486,154247.98
2777678,139210.03
3701758,183974.17
572624,28016.87
3668272,181293.79
3887366,197136.85
1606571,81845.1
3758389,194063.2
2219445,112532.62
4273656,214182.83
200110,10829.39
4915274,243684.43
4615046,234357.38
1908481,94944.05
3712792,179409.97
1958965,93826.14
125923,5780.12
387402,14835.27
3359825,165037.77
3390056,171867.25
4337231,219412.45
169941,10380.26
2673830,136032.28
1926235,98243.88
4009142,202705.45
1067228,54504.42
4282385,215865.27
303969,20108.86
4802889,239432.12
1560878,84887.03
3394028,168617.73
1724466,84789.6
1578734,79861.6
2803088,138922.72
2201805,103544.47
2309000,112757.03
4541193,225276.41
853888,41493.13
4654512,227410.4
421601,18914.27
999077,48074.4
3426281,169114.32
4078389,202812.28
381328,21560.05
3229706,164216.51
1867683,94145.56
190301,12660.42
4251437,212734.95
4716756,239221.43
1641343,83235.67
1577746,76877.14
2832248,139713.92
2788380,141098.8
923739,48469.77
3013906,147673.52
4665758,239426.68
1812135,93322.99
3439512,170745.56
4146349,204250.39
1206971,55787.33
2943115,151320.8
1095670,57218.42
1646207,82421.6
4557204,228919.88
1580756,72353.93
2584041,122301.05
1584770,80673.16
2272482,114402.36
742926,37566.4
1699057,89548.03
4117943,208044.16
3688722,182936.12
2124906,104765.01
3240127,163761.64
388255,21056.28
3507265,180957.54
2145878,105161.72
4963979,245322.11
1886926,94821.45
576834,28990.76
2681422,137517.2
3291536,165019.45
1593386,81013.39
3498417,169723.88
4977330,252661.08
420313,21016.68
2252400,107476.72
3386662,170546.33
1228449,59280.67
4698931,232064.92
4788460,240342.08
4981044,245963.35
1009294,52089.41
3137225,155714.39
4287198,214066.13
3728765,187677.5
1836584,87810.99
850041,42714.92
3266699,167632.68
4687755,235678.85
1010185,52475.91
4225931,212821.89
4180398,204400.89
295714,16010.9
4873486,243571.76
886835,42876.23
2955923,153382.95
4770015,230370.24
3332538,176622.87
3595856,182515.94
962771,50756.96
4896561,240370.63
4569552,227440.09
204885,3586.21
4383706,217004.9
3824229,190092.29
1697314,85845.05
3636035,180570.05
677136,33207.13
4386012,219459.98
1480050,70822.46
1514544,74530.54
4388977,216753.96
148984,5675.05
1779866,88003.17
3600759,180840.81
2390714,118793.14
4859389,241725.75
715113,32154.9
1194500,55467.13
2426968,121101.55
3940537,195912.79
2266107,114465.16
2233984,106719.67
1716736,87890.27
4711407,233313.23
3941541,195822.59
4934496,247405.55
3827711,189303.54
4805449,235811.38
3219391,160029.01
4113343,201753.79
3921861,191531.69
4493298,226606.46
1254045,62790.84
1234412,62525.7
1763281,89855.58
3979188,199899.27
3399491,167923.86
4698400,234329.91
4240051,209697.26
1249973,63496.23
3719701,182061.56
4320056,213386.42
1401778,70245.76
3368859,167663.62
1995924,96606.14
1352873,58938.65
2351439,116373.3
3791765,189400.67
1031628,53302.32
781361,37892.34
885271,47019.35
4061530,205471.54
3444973,171598.44
1922537,98079.09
3273265,166142.63
1838503,90409.97
1631383,79987.03
4273092,214286.16
1059664,51846.91
4877346,249562.1
1048579,54541.52
4461459,223961.96
4924111,244531.01
731957,41710.76
1897485,93492.62
4705605,236480.93
4211772,213807.79
2675940,135150.22
785331,37165.12
4508811,226080.58
1201294,59442.37
4718129,234171.86
3148954,161403.88
399765,21019.38
1209984,62867.41
2333507,115189.94
2376232,117743.29
368948,18254.28
3200767,161148.38
1933243,101082.19
600110,29888.35
1177594,55484.77
3259533,164853.9
1458671,71453.63
1569214,77889.63
1065664,58119.79
3518395,174184.09
1626327,79740.64
106311,3173.55
2512565,122744.48
3183129,157310.15
634218,32432.47
3029878,144497.63
2334425,114310.21
4322614,215216.35
2619168,133903.59
209518,16379.64
1483377,71281.38
2042300,103857.75
3938550,198570.15
3041799,151881.24
2899659,150249.66
4219539,210608.39
3676890,185838.83
4911421,248979.05
1904264,94648.03
868070,40125.22
3480440,169172.69
2246547,113668.18
4308412,215493.48
3976568,197659.06
3687922,184647.36
473803,26858.19
4500343,227314.44
4168133,207376.57
4275961,213403.4
1341228,70311.14
922657,44219.63
1008330,49907.07
3668192,185865.55
3508417,178280.8
2064473,102913.79
1985203,105284.09
749128,37878.79
2452281,118711.93
919901,49323.24
3056625,151241.32
4597575,231927.49
2050706,103122.26
4235389,219902.72
3628027,180197.39
2699031,134862.83
1630081,81309.38
1802953,89445.39
2954425,144088.95
790654,35696.34
1065340,52262.96
1519834,76074.07
4577872,227612.07
2145472,106093.03
3029073,153415.65
800050,38640.18
1861023,88701.3
3637217,183707.94
3183925,162454.49
2640531,133690.75
2773184,137402.83
4830817,241074.43
1045478,51117.13
4310205,216827.24
2540966,130609.78
432631,22824.59
1252919,62545.56
3056154,152989.52
2591434,130782.66
3089562,159934.73
1147896,59738.83
3289162,161550.84
1480796,71144.61
4582563,234526.32
3234586,163879.81
2767191,135269.47
4160290,205441.83
996621,49735.34
3144066,160596.61
4636779,229099.3
1004162,51304.35
923281,50334.02
4935766,244560.45
1644742,81213.06
1673417,91014.96
406164,19980.18
1919962,95679.71
2445749,122550.91
3667219,183025.06
1620295,83365.98
2746485,138064.2
1586507,77794.42
3078714,152229.01
4924918,247181.29
